INECode,IdescatCode,Municipality,brand,province,x,y,beds,beds_by_apartment,Population,Income_Household,Income_Person,Perc_Foreing,Perc_Older65,Rental2020,Rental2019,Rental2018,Rental2017,Rental2016,Rental2015,rental_incr,Perc_TuristicHouseholds_INE,TuristicHousehold,SUP_MUNI,ORSUP_MUNI,airbnb,total_homesCat2011,DataHippo_numAirbnb_10m,perc_AirbnbOk
8257,82573,Santa Maria de Miralles,Paisatges de Barcelona,Barcelona,372757.425059528,4601327.80152543,7.00,7.00,119.00,34583.00,14704.00,8.40,26.00,,,,,,,NA,1.32,1.00,"25,08",B,0,,1,NA
8192,81923,Santpedor,Paisatges de Barcelona,Barcelona,384370.939418849,4641975.10178305,0.00,,7604.00,38314.00,13975.00,6.26,16.70,505.54,486.00,484.18,430.11,411.51,415.37,21.71,0,0.00,"16,59",B,0,2663,0,0.00
8269,82690,Seva,Paisatges de Barcelona,Barcelona,436631.754035793,4636168.34460339,71.00,8.88,3544.00,36428.00,13946.00,8.15,17.50,599.55,606.45,617.69,586.43,583.32,454.51,31.91,0.45,8.00,"30,4",B,7,1282,12,0.94
8271,82711,Sobremunt,Paisatges de Barcelona,Barcelona,390177.696598509,4671008.88768135,20.00,10.00,78.00,,,6.41,.,,,,,,,NA,3.7,2.00,"13,79",B,0,,3,NA
8272,82726,Sora,Paisatges de Barcelona,Barcelona,425018.239676472,4665202.13050169,0.00,,212.00,29137.00,10660.00,4.72,19.00,,,,,,,NA,0,0.00,"31,6",B,2,,4,NA
8274,82747,Súria,Paisatges de Barcelona,Barcelona,378564.182239188,4647781.85896271,8.00,8.00,5948.00,34174.00,13701.00,9.33,22.60,415.63,377.91,373.60,370.16,365.56,328.34,26.59,0.03,1.00,"23,6",B,1,2400,1,0.04
8277,82779,Talamanca,Paisatges de Barcelona,Barcelona,407597.968137491,4624554.83024407,2.00,2.00,209.00,33873.00,14639.00,4.78,20.90,,485.00,,346.67,394.83,,NA,0.42,1.00,"29,43",B,1,,2,NA
8278,82785,Taradell,Paisatges de Barcelona,Barcelona,430824.996856133,4641975.10178305,3.00,3.00,6640.00,37009.00,13521.00,10.02,18.60,528.85,511.66,483.52,437.20,410.16,387.22,36.58,0.04,1.00,"26,48",B,10,2257,13,0.58
8275,82750,Tavèrnoles,Paisatges de Barcelona,Barcelona,425018.239676472,4653588.61614237,10.00,5.00,322.00,47657.00,17384.00,3.42,18.10,,,,,,,NA,1.1,2.00,"18,77",B,3,,5,NA
8280,82802,Tavertet,Paisatges de Barcelona,Barcelona,442438.511215454,4653588.61614237,13.00,3.25,105.00,24045.00,11585.00,8.57,25.90,,,,,,,NA,2.9,4.00,"32,49",B,10,,17,NA
8283,82830,Tona,Paisatges de Barcelona,Barcelona,430824.996856133,4636168.34460339,35.00,5.83,8356.00,36029.00,13220.00,11.40,17.10,553.82,530.57,509.89,482.45,438.67,384.14,44.17,0.17,6.00,"16,54",B,8,3048,9,0.30
8285,82858,Torelló,Paisatges de Barcelona,Barcelona,401791.21095783,4671008.88768135,12.00,12.00,14400.00,33958.00,13075.00,14.64,18.90,451.07,435.77,417.20,387.08,354.13,350.60,28.66,0.02,1.00,"13,49",B,2,5363,2,0.04
8286,82861,"Torre de Claramunt, La",Paisatges de Barcelona,Barcelona,384370.939418849,4601327.80152543,72.00,6.55,3741.00,31340.00,11718.00,5.35,15.60,544.25,575.58,576.43,525.30,512.21,651.32,-16.44,0.61,11.00,"14,94",M,19,1375,30,2.18
8292,82922,Vallbona d'Anoia,Paisatges de Barcelona,Barcelona,378564.182239188,4612941.31588475,11.00,5.50,1357.00,33705.00,12393.00,9.43,19.70,535.45,562.14,437.08,441.45,502.50,,NA,0.29,2.00,"6,43",M,2,543,3,0.55
8297,82975,Veciana,Paisatges de Barcelona,Barcelona,343723.639161225,4641975.10178305,0.00,,175.00,30691.00,10471.00,6.29,31.80,,,,,,,NA,0,0.00,"38,88",B,1,,1,NA
8298,82981,Vic,Paisatges de Barcelona,Barcelona,425018.239676472,4647781.85896271,130.00,3.61,47630.00,34720.00,12708.00,31.85,15.20,568.79,558.95,522.27,494.20,455.26,441.24,28.91,0.19,36.00,"30,58",B,61,15744,70,0.44
17212,172121,Vidrà,Paisatges de Barcelona,Girona,425018.239676472,4671008.88768135,50.00,10.00,177.00,33557.00,12996.00,2.26,17.90,,,,,,,NA,3.79,5.00,"34,46",B,5,,11,NA
17220,172207,Viladrau,Paisatges de Barcelona,Girona,442438.511215454,4636168.34460339,64.00,10.67,1047.00,34657.00,14108.00,10.70,19.50,557.65,454.47,422.89,503.00,442.39,443.00,25.88,0.8,6.00,"50,73",B,12,406,19,4.68
8303,83036,Vilanova de Sau,Paisatges de Barcelona,Barcelona,448245.268395114,4647781.85896271,38.00,3.45,312.00,31149.00,13539.00,4.81,26.30,589.29,,465.71,,,,NA,5.14,11.00,"58,84",B,4,,4,NA
8302,83020,Vilanova del Camí,Paisatges de Barcelona,Barcelona,332110.124801904,4659395.37332203,0.00,,12596.00,28064.00,10434.00,9.22,15.90,416.31,423.63,399.63,359.24,346.01,324.42,28.32,0,0.00,"10,33",B,2,4495,3,0.07
25001,250019,Abella de la Conca,Pirineus,Lleida,337916.881981564,4676815.64486101,32.00,6.40,183.00,22747.00,10448.00,13.66,26.40,,,,,,,NA,5.56,5.00,"78,27",B,1,,1,NA
25005,250058,Alàs i Cerc,Pirineus,Lleida,372757.425059528,4688429.15922033,33.00,6.60,320.00,18334.00,11749.00,9.69,29.00,,,,,,,NA,1.67,5.00,"57,59",B,5,,11,NA
25017,250175,Alins,Pirineus,Lleida,343723.639161225,4723269.7022983,132.00,5.74,272.00,20735.00,12854.00,5.88,30.90,,,,,,,NA,7.64,23.00,"183,19",B,12,,14,NA
17006,170062,Alp,Pirineus,Girona,390177.696598509,4694235.91639999,561.00,5.55,1593.00,33814.00,14193.00,15.94,14.00,502.67,617.47,452.39,448.72,476.66,432.47,16.23,2.8,101.00,"44,29",B,103,768,137,17.84
25024,250241,Alt Àneu,Pirineus,Lleida,337916.881981564,4729076.45947796,346.00,5.97,414.00,34460.00,16237.00,05.07,23.30,,,,,,,NA,08.08,58.00,"217,78",B,45,,62,NA
17010,170101,Argelaguer,Pirineus,Girona,384370.939418849,4700042.67357965,66.00,6.60,396.00,29825.00,12227.00,09.09,20.60,,417.50,488.33,,,,NA,3.95,10.00,"12,62",M,13,,15,NA
25032,250328,Arsèguel,Pirineus,Lleida,349530.396340885,4700042.67357965,12.00,6.00,81.00,,,4.94,.,,,,,,,NA,1.56,2.00,"10,59",B,0,,0,NA
8011,80116,Avià,Pirineus,Barcelona,390177.696598509,4665202.13050169,57.00,6.33,2220.00,33650.00,12851.00,5.86,20.10,435.31,375.74,442.22,325.40,387.50,304.67,42.88,0.77,9.00,"27,23",B,8,862,13,1.51
8016,80168,Bagà,Pirineus,Barcelona,401791.21095783,4682622.40204067,112.00,4.67,2140.00,32747.00,14263.00,5.37,25.10,355.80,342.41,342.00,335.43,280.63,321.32,10.73,1.36,24.00,"43,16",B,17,988,19,1.92
25039,250390,Baix Pallars,Pirineus,Lleida,332110.124801904,4694235.91639999,98.00,7.00,331.00,27721.00,12302.00,9.97,21.90,,,355.00,280.00,,,NA,3.79,14.00,"129,41",B,17,,24,NA
25044,250447,Bassella,Pirineus,Lleida,337916.881981564,4671008.88768135,30.00,6.00,217.00,34925.00,11847.00,10.60,25.90,,,,,,,NA,4.67,5.00,"70,25",B,4,,7,NA
25051,250518,Bellver de Cerdanya,Pirineus,Lleida,366950.667879867,4700042.67357965,415.00,7.41,2005.00,29076.00,13702.00,10.47,22.20,563.47,488.90,455.12,445.61,478.83,460.19,22.44,2.15,56.00,"98,15",B,65,1047,83,7.93
8022,80229,Berga,Pirineus,Barcelona,384370.939418849,4671008.88768135,83.00,5.19,16760.00,30611.00,12641.00,17.95,22.20,394.85,391.97,356.91,343.60,319.64,322.59,22.40,0.18,16.00,"22,57",B,19,7038,38,0.54
17019,170195,Besalú,Pirineus,Girona,425018.239676472,4688429.15922033,165.00,5.69,2487.00,33498.00,13148.00,14.23,23.70,508.92,491.13,436.21,471.17,384.53,394.38,29.04,2.38,29.00,"4,69",M,20,967,29,3.00
17021,170216,Beuda,Pirineus,Girona,454052.025574775,4682622.40204067,101.00,10.10,186.00,33041.00,11369.00,17.74,14.90,,,,,,,NA,12.2,10.00,"36,12",B,11,,22,NA
17024,170242,Bolvir,Pirineus,Girona,337916.881981564,4717462.94511864,144.00,8.00,375.00,35379.00,14843.00,15.20,20.10,1144.73,,,1002.27,1133.75,,NA,2.33,18.00,"10,34",B,26,,38,NA
8024,80240,Borredà,Pirineus,Barcelona,390177.696598509,4676815.64486101,47.00,5.88,464.00,26495.00,10961.00,14.87,24.50,323.33,249.17,,251.01,,273.33,18.29,1.75,8.00,"43,37",B,9,,15,NA
25061,250616,Cabó,Pirineus,Lleida,326303.367622243,4700042.67357965,22.00,11.00,93.00,,,11.83,.,,,,,,,NA,1.94,2.00,"80,33",B,5,,5,NA
17036,170366,Campdevànol,Pirineus,Girona,407597.968137491,4682622.40204067,82.00,5.47,3232.00,33283.00,13925.00,5.82,25.60,401.49,374.32,421.49,360.26,311.85,334.24,20.12,0.85,15.00,"32,63",M,4,1393,5,0.36
17037,170372,Campelles,Pirineus,Girona,326303.367622243,4711656.18793898,81.00,7.36,140.00,32761.00,15272.00,9.29,26.30,,,,,,,NA,6.79,11.00,"18,7",M,12,,19,NA
17039,170391,Camprodon,Pirineus,Girona,361143.910700207,4711656.18793898,432.00,6.97,2298.00,34584.00,14871.00,16.41,25.60,462.50,443.75,468.83,402.75,386.59,422.08,9.58,2.22,62.00,"103,36",B,48,1083,65,6.00
8045,80459,Capolat,Pirineus,Barcelona,366950.667879867,4676815.64486101,16.00,8.00,84.00,,,2.38,.,,,,,,,NA,4.35,2.00,"34,13",B,3,,8,NA
8049,80497,Casserres,Pirineus,Barcelona,372757.425059528,4671008.88768135,4.00,4.00,1588.00,31066.00,12931.00,4.85,26.40,385.87,374.69,360.77,339.25,295.88,340.00,13.49,0.1,1.00,"29,46",B,7,609,28,4.60
8057,80575,Castell de l'Areny,Pirineus,Barcelona,384370.939418849,4682622.40204067,21.00,10.50,67.00,,,1.49,.,,,,,,,NA,3.7,2.00,"24,33",B,1,,4,NA
25904,259046,Castell de Mur,Pirineus,Lleida,314689.853262922,4671008.88768135,83.00,5.93,173.00,22404.00,13302.00,2.89,32.50,,,,,,,NA,9.4,14.00,"62,42",B,9,,13,NA
25064,250642,Castellar de la Ribera,Pirineus,Lleida,343723.639161225,4671008.88768135,16.00,8.00,131.00,31621.00,11009.00,1.53,25.50,,,,,,,NA,3.45,2.00,"60,19",B,2,,6,NA
8052,80522,Castellar de n'Hug,Pirineus,Barcelona,395984.45377817,4688429.15922033,55.00,7.86,156.00,28144.00,11505.00,5.13,21.80,,,,,,,NA,2.75,7.00,"47,11",B,4,,6,NA
8050,80500,Castellar del Riu,Pirineus,Barcelona,395984.45377817,4665202.13050169,17.00,5.67,176.00,34395.00,13842.00,2.84,24.20,,,,,,,NA,3.49,3.00,"32,74",B,5,,5,NA
17046,170464,Castellfollit de la Roca,Pirineus,Girona,436631.754035793,4682622.40204067,78.00,6.00,947.00,29451.00,12494.00,13.94,26.30,386.07,392.87,428.13,318.98,231.47,286.04,34.97,2.29,13.00,"0,73",M,7,,8,NA
25071,250714,Cava,Pirineus,Lleida,378564.182239188,4688429.15922033,48.00,8.00,45.00,,,0.00,.,,,,,,,NA,4.69,6.00,"42,19",B,6,,9,NA
8268,82687,Cercs,Pirineus,Barcelona,355337.153520546,4688429.15922033,43.00,7.17,1150.00,27798.00,12854.00,6.00,29.70,419.13,316.61,311.67,284.89,243.00,289.69,44.68,0.5,6.00,"47,15",B,7,585,11,1.88
25075,250753,Clariana de Cardener,Pirineus,Lleida,366950.667879867,4659395.37332203,0.00,,161.00,23904.00,10790.00,3.73,17.00,,,,,,,NA,0,0.00,"40,78",B,6,,12,NA
25077,250772,Coll de Nargó,Pirineus,Lleida,337916.881981564,4682622.40204067,106.00,7.57,540.00,26077.00,11295.00,13.70,26.20,,376.46,241.25,,283.29,,NA,2.34,14.00,"151,41",B,20,,44,NA
25163,251636,"Coma i la Pedra, La",Pirineus,Lleida,349530.396340885,4688429.15922033,128.00,7.53,255.00,28046.00,15628.00,4.31,19.60,,,,,200.60,,NA,2.34,17.00,"60,63",B,16,,22,NA
25161,251615,Conca de Dalt,Pirineus,Lleida,320496.610442583,4688429.15922033,86.00,7.17,410.00,23120.00,13610.00,07.07,30.50,,,,,,,NA,2.63,12.00,"166,48",B,7,,18,NA
17061,170617,Das,Pirineus,Girona,395984.45377817,4694235.91639999,58.00,6.44,234.00,43693.00,16789.00,5.98,16.70,1200.00,,,,,,NA,2.27,9.00,"14,58",B,12,,13,NA
25082,250827,Espot,Pirineus,Lleida,332110.124801904,4717462.94511864,119.00,5.17,366.00,31393.00,14644.00,7.10,19.70,,,,,,,NA,4.85,23.00,"97,3",B,12,,20,NA
8078,80787,"Espunyola, L'",Pirineus,Barcelona,390177.696598509,4659395.37332203,75.00,10.71,242.00,31528.00,11120.00,1.65,23.10,,,,,,,NA,06.03,7.00,"35,46",B,6,,11,NA
25088,250886,Estamariu,Pirineus,Lleida,355337.153520546,4700042.67357965,2.00,2.00,125.00,21298.00,11029.00,12.00,34.20,,,,,,,NA,1.52,1.00,"21,16",B,2,,18,NA
25086,250864,Esterri d'Àneu,Pirineus,Lleida,337916.881981564,4723269.7022983,376.00,5.88,804.00,30084.00,13891.00,23.38,15.50,361.00,357.33,285.91,327.93,391.67,290.00,24.48,5.72,64.00,"8,47",B,45,,53,NA
25087,250870,Esterri de Cardós,Pirineus,Lleida,355337.153520546,4717462.94511864,16.00,8.00,64.00,,,4.69,.,,,,,,,NA,3.28,2.00,"16,55",B,1,,2,NA
25089,250899,Farrera,Pirineus,Lleida,320496.610442583,4717462.94511864,44.00,7.33,108.00,18765.00,11624.00,5.56,21.50,,,,,,,NA,6.82,6.00,"61,87",B,6,,13,NA
8080,80804,Fígols,Pirineus,Barcelona,395984.45377817,4671008.88768135,0.00,,43.00,,,9.30,.,,,,,,,NA,0,0.00,"29,3",B,0,,0,NA
25908,259084,Fígols i Alinyà,Pirineus,Lleida,361143.910700207,4676815.64486101,35.00,4.38,244.00,24181.00,10736.00,6.97,30.20,,,,,,,NA,2.84,8.00,"101,8",B,8,,11,NA
17069,170694,Fontanals de Cerdanya,Pirineus,Girona,390177.696598509,4700042.67357965,161.00,6.19,437.00,38269.00,16558.00,8.92,20.60,,804.55,735.31,,672.22,581.25,19.69,2.31,26.00,"28,65",B,28,,35,NA
25098,250984,Gavet de la Conca,Pirineus,Lleida,314689.853262922,4676815.64486101,48.00,6.86,261.00,21647.00,10903.00,5.75,36.80,,,,,,,NA,2.69,7.00,"90,9",B,8,,20,NA
17078,170789,Ger,Pirineus,Girona,343723.639161225,4717462.94511864,201.00,6.93,449.00,37588.00,15944.00,7.80,20.00,793.00,826.43,696.25,740.00,,,NA,4.99,29.00,"33,38",B,25,,27,NA
8092,80924,Gironella,Pirineus,Barcelona,395984.45377817,4659395.37332203,30.00,5.00,4946.00,30035.00,12203.00,12.17,25.10,350.83,339.68,303.15,286.69,280.54,259.54,35.17,0.21,6.00,"6,78",B,11,2110,35,1.66
8093,80930,Gisclareny,Pirineus,Barcelona,390177.696598509,4682622.40204067,16.00,8.00,26.00,,,0.00,.,,,,,,,NA,5.41,2.00,"36,47",B,9,,9,NA
17080,170806,Gombrèn,Pirineus,Girona,332110.124801904,4705849.43075931,38.00,5.43,192.00,31291.00,13531.00,7.29,23.20,423.93,,,,,,NA,3.65,7.00,"43,27",M,12,,16,NA
25100,251001,Gósol,Pirineus,Lleida,372757.425059528,4682622.40204067,25.00,4.17,206.00,30267.00,15727.00,5.83,27.40,433.89,,422.86,,,368.33,17.80,1.56,6.00,"56,29",M,12,,13,NA
8099,80996,Guardiola de Berguedà,Pirineus,Barcelona,395984.45377817,4682622.40204067,56.00,05.09,941.00,26758.00,12209.00,10.52,25.70,335.71,330.00,309.09,321.67,293.75,288.33,16.43,1.34,11.00,"61,7",B,14,,18,NA
17082,170828,Guils de Cerdanya,Pirineus,Girona,366950.667879867,4711656.18793898,83.00,6.92,549.00,37070.00,14785.00,10.38,18.40,,878.57,911.67,666.67,1245.71,381.25,130.44,1.54,12.00,"22,02",B,10,,17,NA
25903,259031,"Guingueta d'Àneu, La",Pirineus,Lleida,332110.124801904,4723269.7022983,78.00,6.00,289.00,25355.00,13605.00,15.22,24.70,,,,,,,NA,2.86,13.00,"108,42",B,7,,9,NA
25111,251116,Guixers,Pirineus,Lleida,378564.182239188,4671008.88768135,0.00,,132.00,26967.00,14782.00,5.30,28.30,,,,,,,NA,0,0.00,"65,94",B,0,,2,NA
25115,251155,Isona i Conca Dellà,Pirineus,Lleida,332110.124801904,4671008.88768135,51.00,7.29,1042.00,28840.00,11859.00,13.34,31.90,320.00,271.43,387.50,,,,NA,0.71,7.00,"139,37",B,3,440,6,1.36
17084,170849,Isòvol,Pirineus,Girona,366950.667879867,4705849.43075931,67.00,06.09,281.00,40940.00,18758.00,5.34,21.10,,,,,,,NA,2.58,11.00,"10,81",B,10,,17,NA
25910,259101,Josa i Tuixén,Pirineus,Lleida,337916.881981564,4700042.67357965,62.00,5.17,103.00,23506.00,11956.00,7.77,28.20,,,,,,,NA,05.02,12.00,"68,2",B,5,,5,NA
25123,251235,Lladorre,Pirineus,Lleida,349530.396340885,4729076.45947796,19.00,9.50,237.00,29691.00,13794.00,05.06,22.30,,,,,,,NA,01.04,2.00,"146,98",B,3,,3,NA
25124,251240,Lladurs,Pirineus,Lleida,343723.639161225,4682622.40204067,38.00,7.60,180.00,25300.00,11931.00,1.67,30.60,,,,,,,NA,3.65,5.00,"127,99",B,13,,29,NA
17091,170911,Llanars,Pirineus,Girona,361143.910700207,4717462.94511864,40.00,5.00,535.00,35061.00,14517.00,13.64,25.80,,520.00,407.14,473.33,387.50,,NA,0.94,8.00,"24,73",B,9,,13,NA
25126,251266,Llavorsí,Pirineus,Lleida,332110.124801904,4711656.18793898,170.00,6.30,346.00,24966.00,12879.00,11.85,17.60,,,322.14,,,268.33,20.05,8.49,27.00,"68,51",B,13,,21,NA
25127,251272,Lles de Cerdanya,Pirineus,Lleida,349530.396340885,4711656.18793898,46.00,6.57,270.00,24533.00,12315.00,7.78,28.10,,287.14,,,,,NA,1.96,7.00,"102,79",B,16,,18,NA
25128,251288,Llimiana,Pirineus,Lleida,320496.610442583,4665202.13050169,36.00,7.20,146.00,21685.00,11233.00,3.42,31.70,,,,,,,NA,3.76,5.00,"41,68",B,6,,21,NA
17094,170947,Llívia,Pirineus,Girona,332110.124801904,4729076.45947796,323.00,6.59,1431.00,33034.00,14393.00,16.56,17.50,514.15,500.92,551.88,693.85,421.30,498.15,3.21,1.89,49.00,"12,93",B,55,700,71,10.14
25129,251291,Llobera,Pirineus,Lleida,332110.124801904,4676815.64486101,42.00,8.40,188.00,24228.00,9894.00,0.00,26.80,,,,,,,NA,06.02,5.00,"39,22",B,9,,28,NA
17096,170963,"Llosses, Les",Pirineus,Girona,419211.482496812,4671008.88768135,38.00,7.60,212.00,27175.00,10746.00,7.55,18.90,,,,,,,NA,2.84,5.00,"114,43",M,6,,12,NA
17098,170985,Maià de Montcal,Pirineus,Girona,448245.268395114,4682622.40204067,122.00,5.81,463.00,31374.00,12223.00,19.22,23.20,,,,,836.11,,NA,8.27,21.00,"17,22",M,23,,30,NA
17099,170998,Meranges,Pirineus,Girona,326303.367622243,4723269.7022983,6.00,3.00,100.00,33701.00,13276.00,8.00,22.80,,,,,,,NA,2.27,2.00,"37,34",B,2,,2,NA
17105,171058,Mieres,Pirineus,Girona,425018.239676472,4676815.64486101,64.00,7.11,345.00,29057.00,12399.00,10.14,25.20,607.86,530.00,351.36,,,,NA,04.09,9.00,"26,11",B,15,,19,NA
17107,171077,Molló,Pirineus,Girona,349530.396340885,4723269.7022983,77.00,7.00,336.00,30346.00,13264.00,6.55,27.20,,,,,,,NA,2.43,11.00,"43,09",B,9,,12,NA
25136,251364,"Molsosa, La",Pirineus,Lleida,355337.153520546,4653588.61614237,0.00,,104.00,27523.00,12120.00,4.81,29.10,,,,,,,NA,0,0.00,"26,89",B,1,,3,NA
17109,171096,Montagut i Oix,Pirineus,Girona,395984.45377817,4700042.67357965,160.00,7.62,930.00,32317.00,12509.00,8.71,19.20,530.00,519.62,514.00,513.00,471.79,520.00,1.92,4.56,21.00,"93,43",B,20,,31,NA
8130,81304,Montclar,Pirineus,Barcelona,378564.182239188,4665202.13050169,68.00,17.00,139.00,34461.00,10953.00,0.72,22.50,,,,,,,NA,5.8,4.00,"21,89",B,2,,10,NA
25139,251399,Montellà i Martinet,Pirineus,Lleida,366950.667879867,4694235.91639999,108.00,5.14,578.00,25316.00,13192.00,10.21,25.30,448.44,441.82,412.45,,549.44,367.40,22.06,3.23,21.00,"54,95",B,23,,27,NA
25140,251403,Montferrer i Castellbò,Pirineus,Lleida,343723.639161225,4700042.67357965,84.00,5.60,1034.00,27154.00,10856.00,16.25,19.40,477.36,570.83,450.00,463.18,534.55,495.00,-3.56,1.55,15.00,"176,67",B,19,429,32,7.46
8132,81326,Montmajor,Pirineus,Barcelona,372757.425059528,4665202.13050169,40.00,8.00,469.00,33670.00,12057.00,8.10,28.00,415.56,272.00,326.11,,,,NA,2,5.00,"76,49",B,3,,12,NA
25146,251462,Navès,Pirineus,Lleida,366950.667879867,4671008.88768135,27.00,9.00,284.00,29045.00,11210.00,07.04,21.60,,,,,,,NA,1.4,3.00,"145,27",B,6,,15,NA
8142,81424,"Nou de Berguedà, La",Pirineus,Barcelona,378564.182239188,4682622.40204067,0.00,,162.00,34203.00,12477.00,6.17,32.90,,,,,,,NA,0,0.00,"25,2",B,6,,12,NA
25148,251484,Odèn,Pirineus,Lleida,355337.153520546,4676815.64486101,46.00,9.20,258.00,26126.00,12436.00,8.14,31.30,,,,321.67,,,NA,4.13,5.00,"114,37",B,4,,13,NA
17112,171122,Ogassa,Pirineus,Girona,407597.968137491,4688429.15922033,49.00,9.80,240.00,32435.00,12974.00,5.00,22.50,,,,,,,NA,1.72,5.00,"45,37",B,5,,6,NA
25149,251497,Oliana,Pirineus,Lleida,349530.396340885,4671008.88768135,35.00,5.83,1843.00,30371.00,12257.00,18.56,27.80,327.43,300.79,250.00,,271.67,243.82,34.29,0.52,6.00,"32,37",B,6,712,6,0.84
25151,251517,Olius,Pirineus,Lleida,326303.367622243,4694235.91639999,2.00,2.00,981.00,35764.00,12587.00,4.79,16.50,620.00,552.67,545.00,400.00,,398.33,55.65,0.21,1.00,"54,84",B,5,,13,NA
17114,171143,Olot,Pirineus,Girona,361143.910700207,4700042.67357965,402.00,4.67,35926.00,32806.00,12540.00,25.82,19.60,468.82,464.22,419.54,396.18,361.14,349.79,34.03,0.51,86.00,"29,03",M,82,12810,106,0.83
8144,81445,Olvan,Pirineus,Barcelona,361143.910700207,4682622.40204067,20.00,6.67,858.00,29308.00,12080.00,4.66,24.80,325.00,332.97,326.88,376.11,,243.89,33.26,0.59,3.00,"35,58",B,7,,16,NA
25155,251556,Organyà,Pirineus,Lleida,349530.396340885,4682622.40204067,36.00,7.20,771.00,25877.00,11556.00,13.62,30.20,397.22,420.71,315.00,345.83,264.43,,NA,0.67,5.00,"12,53",B,14,,32,NA
17125,171254,Pardines,Pirineus,Girona,407597.968137491,4694235.91639999,18.00,6.00,169.00,32460.00,12423.00,4.14,25.30,,,,,,,NA,1.48,3.00,"31,4",M,7,,11,NA
25165,251654,Peramola,Pirineus,Lleida,349530.396340885,4665202.13050169,46.00,5.75,347.00,26476.00,12090.00,14.41,28.60,,,,,,,NA,2.36,8.00,"56,17",B,13,,19,NA
25166,251667,Pinell de Solsonès,Pirineus,Lleida,349530.396340885,4659395.37332203,0.00,,193.00,24776.00,11025.00,4.15,29.10,,,,,,,NA,0,0.00,"91,12",B,3,,5,NA
25167,251673,Pinós,Pirineus,Lleida,343723.639161225,4665202.13050169,0.00,,286.00,24453.00,10756.00,6.64,22.10,,,,,,,NA,0,0.00,"104,32",B,1,,3,NA
17133,171334,"Planes d'Hostoles, Les",Pirineus,Girona,454052.025574775,4659395.37332203,145.00,5.00,1712.00,30864.00,11910.00,12.73,28.90,458.77,485.29,408.16,345.49,362.35,390.29,17.55,3.11,29.00,"37,45",B,19,679,25,3.68
17134,171349,Planoles,Pirineus,Girona,401791.21095783,4694235.91639999,71.00,05.07,304.00,31058.00,13562.00,13.49,25.20,421.98,441.69,,,,,NA,2.3,14.00,"18,79",B,17,,17,NA
8166,81666,"Pobla de Lillet, La",Pirineus,Barcelona,355337.153520546,4694235.91639999,84.00,10.50,1093.00,30247.00,14142.00,6.77,33.40,291.33,282.50,282.78,295.42,296.88,303.13,-3.89,0.73,8.00,"51,48",B,4,529,13,2.46
25171,251713,"Pobla de Segur, La",Pirineus,Lleida,332110.124801904,4682622.40204067,91.00,05.06,3043.00,28132.00,12501.00,21.33,25.70,323.05,306.24,301.65,289.70,260.58,246.30,31.16,0.82,18.00,"32,83",B,13,1387,13,0.94
25030,250306,"Pont de Bar, El",Pirineus,Lleida,343723.639161225,4705849.43075931,28.00,3.50,152.00,19481.00,11453.00,7.89,27.10,,,,,,,NA,3.74,8.00,"42,62",B,4,,5,NA
25173,251734,"Pont de Suert, El",Pirineus,Lleida,314689.853262922,4700042.67357965,128.00,6.10,2257.00,29053.00,12807.00,16.08,20.40,352.88,356.88,344.62,351.50,360.45,345.00,2.28,1.22,21.00,"148,14",B,18,1056,22,02.08
25175,251752,Prats i Sansor,Pirineus,Lleida,349530.396340885,4705849.43075931,100.00,7.69,222.00,30991.00,13906.00,9.91,21.00,809.29,702.13,657.50,777.13,,,NA,2.58,13.00,"6,56",B,8,,9,NA
17139,171390,"Preses, Les",Pirineus,Girona,419211.482496812,4676815.64486101,76.00,12.67,1855.00,38395.00,14119.00,6.58,18.40,536.50,453.74,439.20,388.56,347.98,338.06,58.70,0.88,6.00,"9,39",M,5,671,8,1.19
25179,251790,Prullans,Pirineus,Lleida,337916.881981564,4711656.18793898,49.00,7.00,226.00,22024.00,11315.00,12.83,23.80,,,,,,,NA,2.56,7.00,"21,21",B,6,,14,NA
8175,81751,Puig-reig,Pirineus,Barcelona,395984.45377817,4653588.61614237,19.00,4.75,4295.00,30267.00,12846.00,11.87,24.90,368.02,367.63,335.78,312.20,304.30,310.99,18.34,0.17,4.00,"45,75",B,3,1678,16,0.95
17141,171411,Puigcerdà,Pirineus,Girona,401791.21095783,4700042.67357965,568.00,5.92,9486.00,30175.00,11034.00,28.92,15.60,531.73,498.50,490.99,456.92,432.98,408.96,30.02,1.61,96.00,"18,92",B,85,3296,104,3.16
8177,81770,"Quar, La",Pirineus,Barcelona,378564.182239188,4676815.64486101,15.00,7.50,49.00,,,14.29,.,,,,,,,NA,7.41,2.00,"38,25",B,1,,1,NA
17043,170433,Queralbs,Pirineus,Girona,407597.968137491,4700042.67357965,71.00,5.92,188.00,32234.00,15325.00,5.32,27.40,,,,,,,NA,3.37,12.00,"93,42",B,4,,14,NA
